Loyalty#,Behavioral_Month_Cluster_Name
656639,"Avr|Nov Companion
(Less travel on nov)"
162485,"Few Trips a Year
(Traveling rarely)"
806283,"Avr|Point Acumulator
(No companions)"
298506,"Avr|Feb Companion
(Less travel on feb)"
700924,"Avr|May Companion
(Less travel on may)"
865737,"Moderate travelers
(Current average)"
141266,"Moderate travelers
(Current average)"
502585,"Avr|Feb Companion
(Less travel on feb)"
835785,"Avr|May Companion
(Less travel on may)"
211984,"Few Trips a Year
(Traveling rarely)"
763248,"Winter Traveler
(December with someone)"
159531,"Avr|Feb Companion
(Less travel on feb)"
294273,"Winter Traveler
(December with someone)"
539776,"Avr|Mar Companion
(Less travel on mar)"
451469,"Moderate travelers
(Current average)"
278345,No Traveler
106964,No Traveler
272839,"Avr|Nov Companion
(Less travel on nov)"
535320,"Avr|Jun Companion
(Less travel on jun)"
807134,"Moderate travelers
(Current average)"
834733,"Avr|Dec Companion
(Less travel on dec)"
264723,"Avr|Nov Companion
(Less travel on nov)"
543119,"Avr|Nov Companion
(Less travel on nov)"
301760,"Avr|Mar Companion
(Less travel on mar)"
857159,"Avr|May Companion
(Less travel on may)"
371739,"Avr|Jan Companion
(Less travel on jan)"
661069,"Few Trips a Year
(Traveling rarely)"
820501,"Avr|Mar Companion
(Less travel on mar)"
347982,No Traveler
614782,"Winter Traveler
(December with someone)"
289294,"Moderate travelers
(Current average)"
230429,"Avr|Jun Companion
(Less travel on jun)"
391542,"Avr|Jan Companion
(Less travel on jan)"
125300,"Avr|Nov Companion
(Less travel on nov)"
509746,"Avr|Jan Companion
(Less travel on jan)"
495773,"Avr|Mar Companion
(Less travel on mar)"
545497,"Avr|Jan Companion
(Less travel on jan)"
411116,"Few Trips a Year
(Traveling rarely)"
830777,"Avr|Point Acumulator
(No companions)"
319801,"Holiday traveler
(summer companions, winter alone)"
540628,"Avr|Dec Companion
(Less travel on dec)"
978676,"Avr|Nov Companion
(Less travel on nov)"
628096,"Avr|Nov Companion
(Less travel on nov)"
165554,"Avr|Nov Companion
(Less travel on nov)"
286225,"Moderate travelers
(Current average)"
442525,"Avr|Dec Companion
(Less travel on dec)"
694743,"Moderate travelers
(Current average)"
831854,No Traveler
809024,"Avr|Feb Companion
(Less travel on feb)"
997189,"Moderate travelers
(Current average)"
114983,"Holiday traveler
(summer companions, winter alone)"
651020,"Avr|Jun Companion
(Less travel on jun)"
117932,"Avr|Oct Companion
(Less travel on oct)"
919894,"Avr|Nov Companion
(Less travel on nov)"
270761,"Avr|Point Acumulator
(No companions)"
869116,"Avr|Dec Companion
(Less travel on dec)"
238752,"Avr|Point Acumulator
(No companions)"
480846,"Avr|Feb Companion
(Less travel on feb)"
355839,No Traveler
101547,"Few Trips a Year
(Traveling rarely)"
153645,No Traveler
196582,"Avr|Oct Companion
(Less travel on oct)"
309364,"Avr|Dec Companion
(Less travel on dec)"
591174,"Few Trips a Year
(Traveling rarely)"
772237,"Avr|Feb Companion
(Less travel on feb)"
671359,No Traveler
465603,"Avr|Jan Companion
(Less travel on jan)"
968828,No Traveler
725294,"Avr|Point Acumulator
(No companions)"
379572,"Moderate travelers
(Current average)"
202293,"Avr|Point Acumulator
(No companions)"
779211,"Avr|Jan Companion
(Less travel on jan)"
192013,"Avr|Nov Companion
(Less travel on nov)"
766562,"Few Trips a Year
(Traveling rarely)"
623478,"Holiday traveler
(summer companions, winter alone)"
819255,No Traveler
359133,"Avr|Jan Companion
(Less travel on jan)"
337945,"Avr|Oct Companion
(Less travel on oct)"
535544,"Avr|Oct Companion
(Less travel on oct)"
193775,"Avr|Dec Companion
(Less travel on dec)"
326069,"Avr|Jun Companion
(Less travel on jun)"
874939,"Avr|Dec Companion
(Less travel on dec)"
432302,"Avr|Point Acumulator
(No companions)"
951781,"Avr|Jun Companion
(Less travel on jun)"
436266,"Winter Traveler
(December with someone)"
693791,"Avr|Jun Companion
(Less travel on jun)"
611366,"Holiday traveler
(summer companions, winter alone)"
816196,"Avr|Mar Companion
(Less travel on mar)"
962801,"Avr|Feb Companion
(Less travel on feb)"
117033,"Avr|Jan Companion
(Less travel on jan)"
504078,"Avr|Jan Companion
(Less travel on jan)"
855998,"Winter Traveler
(December with someone)"
742669,"Moderate travelers
(Current average)"
494887,"Avr|Mar Companion
(Less travel on mar)"
895651,"Avr|Dec Companion
(Less travel on dec)"
857629,"Avr|May Companion
(Less travel on may)"
702327,"Avr|Mar Companion
(Less travel on mar)"
123830,"Few Trips a Year
(Traveling rarely)"
441623,"Avr|Oct Companion
(Less travel on oct)"
246911,No Traveler
120799,"Avr|Feb Companion
(Less travel on feb)"
607769,No Traveler
626664,"Avr|Mar Companion
(Less travel on mar)"
695342,"Avr|May Companion
(Less travel on may)"
696329,"Avr|Mar Companion
(Less travel on mar)"
806639,"Avr|Point Acumulator
(No companions)"
976596,"Avr|Feb Companion
(Less travel on feb)"
428523,"Avr|Oct Companion
(Less travel on oct)"
455937,"Avr|Nov Companion
(Less travel on nov)"
908301,"Few Trips a Year
(Traveling rarely)"
931135,"Avr|Point Acumulator
(No companions)"
955130,No Traveler
191638,"Avr|Jan Companion
(Less travel on jan)"
704968,"Moderate travelers
(Current average)"
473194,"Avr|Feb Companion
(Less travel on feb)"
923333,"Avr|Dec Companion
(Less travel on dec)"
371606,"Avr|Mar Companion
(Less travel on mar)"
907157,"Avr|Jan Companion
(Less travel on jan)"
611689,"Avr|Oct Companion
(Less travel on oct)"
830446,"Avr|Jun Companion
(Less travel on jun)"
741892,"Avr|Feb Companion
(Less travel on feb)"
143087,"Avr|May Companion
(Less travel on may)"
251436,"Avr|Jun Companion
(Less travel on jun)"
297568,"Avr|Dec Companion
(Less travel on dec)"
187025,"Avr|Nov Companion
(Less travel on nov)"
167177,"Winter Traveler
(December with someone)"
939752,"Avr|Mar Companion
(Less travel on mar)"
140483,"Avr|Jan Companion
(Less travel on jan)"
445338,"Avr|Point Acumulator
(No companions)"
122166,"Avr|Oct Companion
(Less travel on oct)"
892066,"Winter Traveler
(December with someone)"
820406,"Avr|Oct Companion
(Less travel on oct)"
887228,"Avr|Point Acumulator
(No companions)"
906836,"Avr|Feb Companion
(Less travel on feb)"
872335,"Avr|Jun Companion
(Less travel on jun)"
673399,"Avr|Jun Companion
(Less travel on jun)"
844540,"Avr|Jan Companion
(Less travel on jan)"
199513,"Moderate travelers
(Current average)"
294172,"Avr|Feb Companion
(Less travel on feb)"
223018,"Winter Traveler
(December with someone)"
501699,"Avr|Feb Companion
(Less travel on feb)"
909547,"Winter Traveler
(December with someone)"
210442,No Traveler
475991,"Avr|Mar Companion
(Less travel on mar)"
407340,"Avr|Point Acumulator
(No companions)"
547559,"Avr|Mar Companion
(Less travel on mar)"
893771,"Avr|Feb Companion
(Less travel on feb)"
929009,"Avr|Jun Companion
(Less travel on jun)"
646359,"Avr|Dec Companion
(Less travel on dec)"
183523,"Avr|Feb Companion
(Less travel on feb)"
533509,"Avr|May Companion
(Less travel on may)"
517702,No Traveler
414164,"Avr|Jan Companion
(Less travel on jan)"
428565,"Avr|May Companion
(Less travel on may)"
448142,"Avr|Nov Companion
(Less travel on nov)"
676289,"Avr|Feb Companion
(Less travel on feb)"
747339,"Avr|Nov Companion
(Less travel on nov)"
853871,"Avr|Point Acumulator
(No companions)"
308591,"Avr|Jun Companion
(Less travel on jun)"
972157,"Avr|Nov Companion
(Less travel on nov)"
702005,"Winter Traveler
(December with someone)"
903146,"Avr|Mar Companion
(Less travel on mar)"
183626,"Avr|May Companion
(Less travel on may)"
184206,"Avr|Dec Companion
(Less travel on dec)"
880681,"Avr|Oct Companion
(Less travel on oct)"
390546,"Avr|Point Acumulator
(No companions)"
256486,"Avr|Feb Companion
(Less travel on feb)"
349670,"Avr|May Companion
(Less travel on may)"
629995,"Winter Traveler
(December with someone)"
203409,"Avr|May Companion
(Less travel on may)"
587623,"Avr|May Companion
(Less travel on may)"
931097,"Moderate travelers
(Current average)"
955649,"Avr|May Companion
(Less travel on may)"
756668,"Few Trips a Year
(Traveling rarely)"
408863,"Avr|Point Acumulator
(No companions)"
833305,"Moderate travelers
(Current average)"
939932,"Avr|Mar Companion
(Less travel on mar)"
761114,"Moderate travelers
(Current average)"
128245,"Few Trips a Year
(Traveling rarely)"
973407,"Winter Traveler
(December with someone)"
109029,No Traveler
509514,"Avr|Dec Companion
(Less travel on dec)"
193212,"Avr|Nov Companion
(Less travel on nov)"
627970,"Avr|Mar Companion
(Less travel on mar)"
911663,"Avr|Nov Companion
(Less travel on nov)"
118365,"Avr|May Companion
(Less travel on may)"
716812,"Avr|Point Acumulator
(No companions)"
839263,"Avr|Point Acumulator
(No companions)"
862576,"Avr|Oct Companion
(Less travel on oct)"
479593,"Avr|Feb Companion
(Less travel on feb)"
521111,"Avr|Mar Companion
(Less travel on mar)"
861415,"Avr|Mar Companion
(Less travel on mar)"
256755,No Traveler
727047,No Traveler
926967,No Traveler
784962,"Avr|Mar Companion
(Less travel on mar)"
997599,"Moderate travelers
(Current average)"
367697,"Avr|Oct Companion
(Less travel on oct)"
522935,"Avr|Feb Companion
(Less travel on feb)"
982578,"Moderate travelers
(Current average)"
212695,No Traveler
497648,"Winter Traveler
(December with someone)"
890595,"Avr|Jun Companion
(Less travel on jun)"
375265,"Avr|Point Acumulator
(No companions)"
794752,"Avr|Jun Companion
(Less travel on jun)"
950391,"Avr|May Companion
(Less travel on may)"
325802,"Avr|Oct Companion
(Less travel on oct)"
900801,No Traveler
881304,"Avr|May Companion
(Less travel on may)"
780428,"Avr|Point Acumulator
(No companions)"
266861,"Avr|Dec Companion
(Less travel on dec)"
137985,"Moderate travelers
(Current average)"
620584,"Avr|Mar Companion
(Less travel on mar)"
812152,"Holiday traveler
(summer companions, winter alone)"
204926,"Moderate travelers
(Current average)"
736459,"Avr|Oct Companion
(Less travel on oct)"
335246,No Traveler
153586,"Avr|Nov Companion
(Less travel on nov)"
683910,"Moderate travelers
(Current average)"
261832,"Avr|Point Acumulator
(No companions)"
105214,"Avr|Oct Companion
(Less travel on oct)"
561041,"Avr|Dec Companion
(Less travel on dec)"
462495,"Moderate travelers
(Current average)"
994219,No Traveler
729581,"Avr|Jan Companion
(Less travel on jan)"
724513,No Traveler
672391,"Winter Traveler
(December with someone)"
130446,"Avr|May Companion
(Less travel on may)"
239457,"Avr|Mar Companion
(Less travel on mar)"
357199,"Few Trips a Year
(Traveling rarely)"
852855,"Few Trips a Year
(Traveling rarely)"
890646,"Moderate travelers
(Current average)"
114242,"Avr|Jun Companion
(Less travel on jun)"
472942,"Avr|Point Acumulator
(No companions)"
346274,"Avr|Nov Companion
(Less travel on nov)"
148289,"Few Trips a Year
(Traveling rarely)"
215719,"Winter Traveler
(December with someone)"
604471,"Few Trips a Year
(Traveling rarely)"
676409,"Moderate travelers
(Current average)"
852995,"Holiday traveler
(summer companions, winter alone)"
799437,"Avr|Dec Companion
(Less travel on dec)"
893375,"Avr|Dec Companion
(Less travel on dec)"
480200,"Avr|Dec Companion
(Less travel on dec)"
338808,"Few Trips a Year
(Traveling rarely)"
653337,"Avr|Mar Companion
(Less travel on mar)"
908759,"Avr|Oct Companion
(Less travel on oct)"
489391,"Moderate travelers
(Current average)"
249795,"Avr|Jan Companion
(Less travel on jan)"
558288,"Winter Traveler
(December with someone)"
748890,"Avr|Mar Companion
(Less travel on mar)"
517267,"Avr|Nov Companion
(Less travel on nov)"
454543,"Avr|May Companion
(Less travel on may)"
262369,"Moderate travelers
(Current average)"
314328,"Avr|Feb Companion
(Less travel on feb)"
555218,"Few Trips a Year
(Traveling rarely)"
445145,"Avr|Nov Companion
(Less travel on nov)"
657116,"Moderate travelers
(Current average)"
236165,"Avr|Mar Companion
(Less travel on mar)"
502163,"Moderate travelers
(Current average)"
551833,"Avr|Point Acumulator
(No companions)"
995812,No Traveler
355298,"Moderate travelers
(Current average)"
754292,"Avr|Nov Companion
(Less travel on nov)"
447647,"Avr|Jan Companion
(Less travel on jan)"
261331,"Holiday traveler
(summer companions, winter alone)"
582990,No Traveler
120594,"Avr|Point Acumulator
(No companions)"
315113,"Avr|Oct Companion
(Less travel on oct)"
413330,"Moderate travelers
(Current average)"
958518,No Traveler
688748,"Few Trips a Year
(Traveling rarely)"
450987,"Few Trips a Year
(Traveling rarely)"
767864,No Traveler
385190,"Avr|Jun Companion
(Less travel on jun)"
916020,"Avr|Jan Companion
(Less travel on jan)"
663975,No Traveler
548999,"Avr|Jan Companion
(Less travel on jan)"
851255,"Avr|Point Acumulator
(No companions)"
468516,"Avr|Mar Companion
(Less travel on mar)"
427980,"Avr|Nov Companion
(Less travel on nov)"
804557,"Avr|Point Acumulator
(No companions)"
900325,No Traveler
156870,No Traveler
222278,"Moderate travelers
(Current average)"
463751,"Avr|Oct Companion
(Less travel on oct)"
614221,"Few Trips a Year
(Traveling rarely)"
766777,"Avr|Nov Companion
(Less travel on nov)"
567151,"Few Trips a Year
(Traveling rarely)"
981395,"Avr|Point Acumulator
(No companions)"
572768,"Winter Traveler
(December with someone)"
612664,"Avr|Feb Companion
(Less travel on feb)"
244844,"Winter Traveler
(December with someone)"
277783,"Avr|Oct Companion
(Less travel on oct)"
917192,"Avr|Point Acumulator
(No companions)"
602346,"Avr|Dec Companion
(Less travel on dec)"
816110,"Avr|Point Acumulator
(No companions)"
928291,"Avr|Jan Companion
(Less travel on jan)"
656942,"Avr|Point Acumulator
(No companions)"
924037,"Moderate travelers
(Current average)"
856609,No Traveler
142717,"Avr|Feb Companion
(Less travel on feb)"
156457,"Winter Traveler
(December with someone)"
968450,"Avr|May Companion
(Less travel on may)"
700770,"Avr|Oct Companion
(Less travel on oct)"
712605,"Avr|Mar Companion
(Less travel on mar)"
110476,"Avr|Point Acumulator
(No companions)"
315337,No Traveler
988149,"Moderate travelers
(Current average)"
906178,"Holiday traveler
(summer companions, winter alone)"
633332,"Holiday traveler
(summer companions, winter alone)"
861162,"Avr|Point Acumulator
(No companions)"
781110,"Avr|Point Acumulator
(No companions)"
150883,"Avr|Jan Companion
(Less travel on jan)"
652741,No Traveler
275386,"Avr|Mar Companion
(Less travel on mar)"
302066,No Traveler
775304,"Avr|Feb Companion
(Less travel on feb)"
380627,"Avr|Feb Companion
(Less travel on feb)"
922741,No Traveler
652862,"Avr|Point Acumulator
(No companions)"
378153,No Traveler
852786,No Traveler
768959,No Traveler
521699,"Few Trips a Year
(Traveling rarely)"
690637,"Avr|Jun Companion
(Less travel on jun)"
136430,"Avr|Jun Companion
(Less travel on jun)"
537852,"Moderate travelers
(Current average)"
387568,"Avr|Mar Companion
(Less travel on mar)"
932599,No Traveler
151627,"Avr|Feb Companion
(Less travel on feb)"
619596,"Winter Traveler
(December with someone)"
290507,"Winter Traveler
(December with someone)"
528363,"Avr|Mar Companion
(Less travel on mar)"
778030,"Avr|Oct Companion
(Less travel on oct)"
723091,"Avr|Nov Companion
(Less travel on nov)"
782100,"Moderate travelers
(Current average)"
534464,"Avr|Mar Companion
(Less travel on mar)"
306231,"Avr|Mar Companion
(Less travel on mar)"
307296,"Avr|Jan Companion
(Less travel on jan)"
426994,"Avr|May Companion
(Less travel on may)"
321227,"Avr|Feb Companion
(Less travel on feb)"
802645,"Moderate travelers
(Current average)"
203696,"Avr|Nov Companion
(Less travel on nov)"
433510,"Avr|Oct Companion
(Less travel on oct)"
607292,"Avr|Nov Companion
(Less travel on nov)"
996301,No Traveler
918479,"Avr|Jun Companion
(Less travel on jun)"
226924,No Traveler
135392,"Avr|Point Acumulator
(No companions)"
147272,"Avr|Feb Companion
(Less travel on feb)"
356708,"Moderate travelers
(Current average)"
830811,"Avr|Point Acumulator
(No companions)"
893866,"Few Trips a Year
(Traveling rarely)"
435557,"Avr|Feb Companion
(Less travel on feb)"
271911,"Avr|Feb Companion
(Less travel on feb)"
211589,"Moderate travelers
(Current average)"
455023,"Avr|Mar Companion
(Less travel on mar)"
157911,"Avr|Dec Companion
(Less travel on dec)"
840071,"Moderate travelers
(Current average)"
992194,"Moderate travelers
(Current average)"
944750,"Avr|Nov Companion
(Less travel on nov)"
314065,"Avr|Jan Companion
(Less travel on jan)"
579093,"Winter Traveler
(December with someone)"
298098,No Traveler
811746,"Avr|Feb Companion
(Less travel on feb)"
621876,"Avr|Point Acumulator
(No companions)"
508399,"Avr|Point Acumulator
(No companions)"
523642,"Avr|May Companion
(Less travel on may)"
710598,"Holiday traveler
(summer companions, winter alone)"
115354,"Avr|Point Acumulator
(No companions)"
346529,"Avr|Feb Companion
(Less travel on feb)"
740814,"Avr|Dec Companion
(Less travel on dec)"
968484,"Avr|Dec Companion
(Less travel on dec)"
170404,"Avr|Nov Companion
(Less travel on nov)"
470123,"Moderate travelers
(Current average)"
360446,"Avr|Mar Companion
(Less travel on mar)"
471015,"Avr|Oct Companion
(Less travel on oct)"
697091,"Avr|Oct Companion
(Less travel on oct)"
926315,No Traveler
790346,No Traveler
230027,"Avr|Jan Companion
(Less travel on jan)"
877609,"Avr|May Companion
(Less travel on may)"
355669,"Avr|Point Acumulator
(No companions)"
319059,"Avr|Jan Companion
(Less travel on jan)"
466477,No Traveler
958931,"Avr|Dec Companion
(Less travel on dec)"
168123,"Winter Traveler
(December with someone)"
148942,"Avr|Nov Companion
(Less travel on nov)"
195994,"Moderate travelers
(Current average)"
319430,"Avr|Nov Companion
(Less travel on nov)"
554255,No Traveler
281550,"Avr|Mar Companion
(Less travel on mar)"
528173,"Avr|Point Acumulator
(No companions)"
